match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
1831,2,9,6,2,1,0
1382,2,4,4,1,1,0
1094,1,5,6,1,3,0
624,2,1,4,2,6,0
618,2,18,5,4,3,0
402,2,14,2,4,4,0
1692,1,13,1,2,0,0
1496,1,18,5,3,6,0
1909,2,20,4,2,2,0
1876,1,13,3,0,0,0
1024,2,14,1,6,1,1
150,1,13,1,0,6,0
1443,1,1,3,6,4,0
1302,2,9,2,6,1,1
1446,2,3,4,2,4,0
737,2,19,4,0,2,1
453,2,16,6,2,4,0
742,1,3,4,0,4,0
505,2,19,5,6,0,0
1559,2,8,3,6,3,0
820,1,19,4,1,4,0
1154,1,11,4,3,2,0
1768,2,18,2,4,0,0
1277,2,5,4,2,0,0
854,2,11,4,4,0,1
1759,2,13,5,0,4,0
669,2,17,3,6,6,0
1023,1,7,1,1,2,0
32,2,1,2,0,1,0
1108,2,14,5,2,0,0
131,2,20,1,1,1,0
1885,1,10,5,1,3,0
1254,1,11,5,3,0,0
354,1,9,5,2,0,0
211,1,19,3,3,0,0
1029,2,4,4,2,4,0
1496,2,1,3,1,3,0
811,2,14,1,2,2,1
1915,1,19,4,6,2,0
1652,1,2,3,0,2,0
1847,2,14,4,2,6,0
63,2,6,5,6,2,1
1796,2,3,6,6,3,0
605,1,1,5,0,0,0
1052,1,6,6,0,6,0
1495,2,2,5,6,1,0
532,2,6,6,1,0,1
235,1,7,3,2,0,1
351,1,6,2,0,3,0
30,1,6,6,0,0,0
1599,1,12,3,0,0,0
446,1,14,3,2,3,0
749,2,8,4,4,2,0
358,2,19,5,1,0,1
1388,2,7,6,1,0,1
52,2,4,2,2,2,0
321,1,2,1,0,4,1
260,1,7,5,0,2,1
553,1,20,5,1,2,0
400,1,12,4,6,2,0
131,2,13,6,0,0,0
365,2,11,2,2,4,0
1753,1,16,4,4,2,1
1746,2,7,1,6,6,0
905,2,10,3,0,4,0
448,1,18,2,4,3,0
609,1,6,2,3,0,0
1517,1,1,4,3,6,0
334,1,17,5,3,2,1
1139,2,16,5,3,4,1
1709,1,18,2,1,1,0
1194,2,1,6,0,6,1
1568,1,8,2,0,0,0
1823,1,1,6,3,0,0
425,2,20,2,6,3,0
1135,1,4,6,3,6,0
1954,2,20,2,0,3,1
1979,2,9,6,1,3,0
167,1,13,3,2,4,0
1362,1,17,3,0,6,0
891,1,17,3,4,2,0
67,2,6,6,0,6,0
1702,2,6,5,6,2,1
828,1,7,6,6,2,0
996,1,9,5,1,2,0
1129,2,10,1,2,4,0
113,2,4,4,0,3,1
1274,2,16,4,0,0,0
44,1,9,6,4,0,1
1350,1,20,3,2,1,0
711,1,13,6,4,0,0
236,1,9,1,0,2,0
1567,1,15,1,6,6,0
677,1,17,3,3,3,1
458,1,15,5,1,2,0
1630,1,13,5,3,1,1
1668,1,19,1,0,0,0
519,2,10,5,3,4,0
639,2,9,3,2,1,0
676,1,1,5,3,3,0
1798,2,1,4,2,2,0
1383,1,11,3,0,3,1
1428,2,8,6,3,4,1
803,2,3,3,3,3,0
62,2,18,4,2,2,1
14,1,14,6,4,2,1
713,2,5,5,0,4,0
301,2,11,3,3,3,0
13,2,9,4,0,0,0
391,2,8,6,1,6,0
1967,2,2,4,0,4,1
1816,1,17,1,6,0,0
877,1,7,3,0,0,0
209,1,18,3,0,2,1
647,1,10,4,0,1,0
506,1,3,3,4,6,0
1792,2,8,6,0,6,1
1919,1,12,4,6,4,0
1588,1,15,1,4,6,1
685,2,13,3,4,0,1
590,2,3,2,2,6,1
1960,2,17,1,3,0,1
445,2,10,5,1,0,0
1681,1,4,2,4,6,0
416,2,10,5,3,4,0
1947,2,10,5,0,0,0
1393,1,10,3,6,0,0
80,2,4,2,1,0,0
1957,1,18,2,4,3,0
613,1,2,3,2,4,0
1686,2,7,2,6,6,1
1369,2,5,4,6,0,1
332,1,4,1,0,1,0
1526,1,6,3,2,2,0
1115,1,12,6,6,0,0
1933,1,2,3,2,4,1
92,1,14,4,2,4,1
1676,2,18,1,0,6,0
45,2,6,5,2,2,0
536,2,16,3,6,4,0
998,1,16,2,0,0,0
270,2,20,5,3,3,0
1843,2,18,6,2,0,1
398,2,17,5,0,4,1
771,1,15,4,0,1,0
184,1,7,2,4,1,1
1389,1,7,3,6,4,0
1761,2,3,1,2,1,0
736,2,20,3,4,6,0
1094,1,2,1,3,0,0
316,2,6,6,1,0,0
1087,2,1,5,6,0,0
801,1,14,2,6,6,1
1921,1,17,4,4,4,0
1413,1,18,4,3,2,1
1242,1,20,2,0,2,1
189,1,5,6,3,3,0
14,1,20,5,3,6,0
1666,1,4,6,6,3,0
800,2,12,5,6,1,0
1181,2,15,4,0,6,0
1523,2,16,2,6,2,0
1819,1,11,6,2,1,1
1337,1,11,6,1,0,1
1646,2,15,1,0,1,1
1785,2,4,3,2,0,0
1129,2,20,5,2,2,0
1265,2,3,4,4,3,1
441,1,20,5,0,0,0
83,1,1,1,6,3,1
1142,1,5,3,6,1,0
1283,1,2,1,1,2,1
406,1,3,2,1,6,0
1840,1,11,5,0,3,1
3,2,16,4,4,3,1
646,2,14,1,0,3,0
852,2,8,4,3,0,0
556,2,10,2,4,0,0
799,2,20,1,4,4,1
527,1,5,3,1,1,1
1374,1,14,5,4,0,0
1791,2,10,3,1,4,0
203,1,6,3,6,4,0
1752,2,16,1,0,6,0
1986,1,17,5,1,2,0
969,1,6,3,2,4,0
603,1,12,1,0,4,0
514,1,20,3,1,0,1
1626,2,8,5,4,1,0
542,1,12,4,2,4,0
884,2,10,1,0,1,0
1096,1,14,3,4,6,0
1225,1,5,5,2,2,1
522,2,5,2,2,0,1
234,2,3,4,6,3,0
908,1,18,3,4,6,0
510,2,15,5,1,2,1
1418,1,5,3,6,4,0
993,1,14,4,4,4,0
1261,1,12,3,0,2,0
1667,1,2,2,6,1,1
1781,1,2,2,0,0,0
1414,2,8,4,0,2,0
1740,1,9,5,2,4,1
414,2,1,3,2,4,0
255,2,10,3,3,0,1
470,1,5,2,0,0,0
291,2,19,6,6,6,0
1912,1,7,3,0,1,0
384,2,3,4,0,0,0
138,1,10,2,4,4,1
1170,2,19,6,0,2,0
1113,1,10,6,2,3,0
1916,2,1,3,1,6,1
1879,1,4,4,0,4,0
1014,2,6,3,3,1,0
1321,1,11,5,0,0,1
183,1,17,2,0,1,0
1978,2,12,1,3,2,0
1770,2,3,3,0,0,1
263,1,7,6,0,3,0
1498,2,15,6,0,2,0
1400,1,10,2,0,1,1
549,1,8,6,6,0,1
291,1,12,2,6,4,0
1834,1,9,3,2,2,0
1244,1,18,4,1,4,0
1966,2,15,6,4,6,1
609,1,6,3,0,0,1
810,1,8,4,0,6,1
1876,2,17,6,0,3,0
1604,2,4,6,3,0,0
818,1,10,1,4,4,1
286,1,4,3,6,2,0
982,2,4,3,3,1,0
906,1,18,6,2,2,0
911,2,19,3,4,6,0
131,2,13,4,0,3,1
228,1,1,4,4,0,0
887,1,13,1,6,0,1
842,2,6,5,0,6,1
547,2,7,6,2,6,0
1636,1,17,3,1,0,1
346,2,19,1,1,0,0
1658,2,4,5,4,3,0
1309,1,13,6,1,6,0
35,2,12,6,6,4,1
1770,2,3,2,0,0,1
1979,2,9,3,0,3,1
682,2,17,3,0,4,0
1512,2,1,2,1,1,0
775,1,10,2,1,4,0
834,2,10,1,3,0,1
526,2,15,1,0,0,0
1963,1,20,5,4,2,0
448,1,12,2,0,3,0
1212,2,17,4,2,0,0
1062,2,5,2,2,3,0
1424,1,13,2,6,1,1
469,1,10,5,0,1,0
306,1,16,6,1,2,0
1919,1,7,3,6,0,0
905,2,8,4,1,0,0
1872,1,19,3,1,0,1
1090,2,13,5,3,6,0
1760,2,11,1,0,6,1
14,2,7,3,1,2,1
1798,1,13,2,6,0,0
1375,2,5,5,0,6,0
1669,1,7,4,0,0,0
309,1,1,2,3,1,1
1824,1,7,1,0,3,1
1539,1,10,2,0,6,0
1753,2,12,6,0,0,0
68,1,15,1,6,6,0
1314,2,6,5,3,6,0
971,2,5,1,2,0,1
74,2,17,6,1,4,1
1441,2,17,4,0,4,0
1076,1,4,4,2,0,0
1442,2,19,6,1,4,1
826,2,12,2,4,4,1
1537,1,16,1,0,4,0
1379,1,20,5,6,0,0
1404,1,2,1,4,6,0
1269,2,17,6,0,1,1
1223,1,17,1,4,2,0
69,1,1,2,1,1,0
953,2,3,4,3,1,0
428,1,16,4,4,2,0
1494,2,4,6,1,1,1
656,1,15,3,2,2,0
354,2,1,3,3,1,0
757,1,12,2,0,2,1
1744,1,6,1,6,4,0
665,2,10,1,0,3,0
1067,2,2,1,0,3,0
1971,1,12,6,3,0,1
1644,1,10,2,0,0,1
1766,2,9,3,3,2,1
1945,2,12,1,4,4,1
1628,1,11,2,1,1,0
760,1,9,1,1,1,0
1424,1,1,5,3,4,0
1681,2,6,1,4,1,0
1294,2,5,6,0,1,0
701,2,17,4,6,0,0
1115,2,7,2,0,1,0
1577,2,14,1,6,0,1
10,1,7,4,0,3,1
268,2,12,6,1,6,0
1591,2,2,2,4,2,0
1158,1,3,1,0,3,0
867,1,2,3,0,0,0
1800,2,7,5,2,0,0
737,1,3,2,4,2,1
196,2,13,5,0,3,0
1297,1,7,1,0,4,0
1690,1,19,1,1,6,0
218,1,17,2,0,4,1
179,1,9,6,4,4,1
1672,2,17,4,0,4,1
1972,2,3,5,1,0,0
923,1,20,6,4,0,1
791,2,11,4,2,6,0
138,2,2,1,6,6,0
1552,1,1,5,0,1,0
1706,1,6,3,1,3,0
620,2,13,5,3,3,1
1918,2,13,1,4,2,0
1805,2,11,6,1,1,0
919,2,20,6,6,1,0
758,2,16,6,1,6,0
98,1,3,3,3,6,1
235,2,17,4,6,0,0
69,2,17,6,2,4,1
735,2,16,2,0,1,0
948,2,9,5,3,0,0
1376,1,5,3,6,0,0
1542,2,9,6,3,1,0
1811,1,10,5,0,0,1
1631,2,15,3,0,1,1
536,1,10,6,4,6,1
1223,1,19,4,1,3,1
757,1,17,1,0,6,0
1321,1,15,2,2,6,0
1779,2,2,1,6,4,0
1281,1,16,3,1,2,0
119,1,3,2,2,0,0
1780,1,15,4,1,6,1
261,2,5,6,3,3,0
282,1,14,6,2,3,0
21,1,5,5,3,4,0
653,1,1,4,6,2,0
332,1,6,6,4,1,0
1735,2,1,5,3,4,0
754,1,20,2,2,4,1
1359,2,7,5,0,1,0
432,1,1,1,2,6,0
376,1,3,4,6,0,0
569,2,14,4,3,0,0
1616,1,7,6,0,0,1
1958,2,13,5,3,0,0
346,1,1,1,0,6,0
1465,1,8,3,1,1,0
1208,1,12,6,0,0,1
1381,2,9,1,1,6,0
1090,2,16,5,2,4,0
731,1,1,5,2,0,0
316,1,3,3,6,0,0
496,1,8,4,4,4,0
836,2,15,4,3,1,0
1431,2,14,4,4,1,0
995,1,7,6,6,3,0
726,1,2,6,4,2,1
1534,1,18,1,0,1,0
42,2,17,4,6,2,0
1272,2,1,4,0,2,0
98,1,16,3,6,2,0
1171,2,17,5,1,0,0
548,1,19,2,2,2,1
837,1,5,2,6,0,0
1102,2,19,5,3,0,0
1178,2,17,6,3,6,1
1744,1,3,5,2,0,0
837,2,10,1,0,2,0
859,2,16,1,1,6,0
1251,1,15,5,6,3,0
1181,1,5,2,4,6,0
385,2,11,1,2,4,0
1187,2,2,2,4,4,1
112,1,7,1,0,0,1
1217,1,17,6,0,0,1
719,2,20,3,3,4,1
54,2,16,4,0,3,1
1977,1,7,2,2,2,1
1022,1,18,2,0,0,0
1642,2,1,5,1,0,0
1859,2,15,2,1,3,1
531,1,10,6,4,6,1
1665,1,16,4,0,2,1
1092,1,15,4,0,0,0
590,1,4,5,6,6,0
1412,2,8,1,1,0,1
994,2,3,6,1,0,0
817,1,3,2,0,3,1
799,1,1,4,6,1,1
1949,1,3,6,0,0,0
1201,2,17,2,2,4,1
761,1,7,4,1,4,0
856,1,6,6,4,0,1
1905,1,10,3,0,4,0
1730,1,14,4,4,3,0
1560,2,11,2,3,6,0
13,2,17,6,6,2,1
945,1,18,2,0,0,1
1564,2,4,4,4,0,1
459,1,3,3,2,2,0
1215,2,20,4,0,3,0
1120,2,18,6,4,4,1
1420,1,6,2,3,0,0
126,2,13,1,0,2,0
472,2,20,4,1,2,0
292,1,5,5,0,0,0
402,1,1,1,3,2,0
4,2,3,5,1,4,0
1368,2,19,2,0,0,1
487,2,9,3,0,2,0
1897,2,14,1,3,1,0
1346,1,18,3,0,1,0
453,1,20,4,2,2,1
652,1,16,3,4,6,0
950,2,1,4,0,6,1
347,1,6,5,6,2,1
1058,1,7,2,3,2,1
1270,1,10,2,0,0,0
191,1,4,3,0,0,0
1318,2,10,2,0,0,0
868,2,10,4,0,6,0
780,2,13,1,1,6,1
1511,1,11,1,4,1,0
88,2,12,2,1,4,1
1948,1,1,3,6,3,0
167,2,13,5,1,4,0
1286,2,8,1,0,3,1
1150,2,6,3,0,6,1
602,1,8,5,2,1,1
194,2,12,5,1,3,1
1858,1,7,5,2,3,1
1117,1,5,6,6,0,0
454,2,9,4,1,3,1
993,2,20,6,2,3,1
1266,1,3,3,3,1,0
956,1,20,3,4,3,0
1108,1,5,2,0,0,0
381,1,8,6,4,3,0
214,2,18,1,0,0,1
1529,1,5,5,6,4,1
931,2,3,1,6,0,0
113,1,16,1,1,0,0
581,2,19,2,6,1,1
473,1,6,5,6,4,1
1494,1,11,1,1,0,1
1872,2,15,6,2,2,0
1566,2,9,4,0,4,0
1715,1,7,3,6,2,1
641,2,20,4,2,4,0
1755,1,18,4,6,6,0
1435,2,7,1,3,6,0
792,2,14,6,3,0,0
477,1,14,1,4,2,1
287,1,1,3,1,0,0
888,1,6,4,1,4,0
780,1,18,3,1,2,0
1837,2,15,6,0,0,1
744,2,3,5,0,0,0
1967,2,12,3,4,0,1
964,1,7,5,1,1,0
1487,1,4,1,0,0,0
1470,1,2,1,2,2,0
513,1,9,4,1,4,0
1978,1,14,4,0,1,1
1523,1,1,1,4,2,0
459,1,3,3,3,6,1
1063,1,4,6,3,3,0
1534,2,3,3,3,0,0
1133,2,4,2,3,2,0
1012,2,9,3,0,3,0
1692,2,2,5,6,2,1
1361,1,4,2,4,4,1
82,2,17,6,6,6,0
1359,1,16,1,2,4,0
1615,1,8,3,4,3,0
974,1,20,1,6,0,1
1947,2,18,6,3,0,0
545,2,17,2,0,1,0
959,1,17,2,3,6,0
868,2,13,3,2,4,1
25,2,3,5,2,2,0
1459,2,6,6,6,0,1
1985,2,19,3,6,1,0
556,1,10,3,4,6,0
323,2,20,5,6,4,0
398,2,15,2,4,6,0
1475,2,1,5,0,3,0
1297,2,15,5,6,1,0
186,1,17,6,0,6,0
1172,2,4,6,0,4,0
824,2,13,2,6,6,0
199,2,9,1,1,4,0
1989,1,6,4,2,0,0
1644,2,1,3,4,3,1
1811,2,19,1,2,4,0
1965,2,19,5,2,0,0
1477,1,14,5,1,1,1
316,2,6,3,1,4,0
1858,2,18,5,1,0,1
1940,2,15,6,3,0,0
1279,1,13,5,6,6,1
1095,2,12,6,2,2,1
1803,2,20,2,0,1,0
932,2,13,3,6,6,0
194,1,6,5,1,4,1
1994,1,15,1,0,3,0
1357,1,17,5,3,3,0
1290,2,13,5,0,0,0
74,2,5,2,0,0,0
1586,2,4,1,3,2,0
1439,2,12,5,3,1,1
1173,2,15,3,6,0,0
541,2,2,1,6,0,1
1009,1,5,4,3,3,0
933,2,20,1,6,3,0
360,2,13,4,0,6,0
1439,1,5,2,2,1,0
1080,2,4,2,2,1,0
1193,1,17,2,6,0,1
1910,1,6,4,0,2,1
1367,2,15,1,1,0,0
355,2,3,3,3,6,1
1984,1,19,2,3,2,0
259,1,10,5,4,3,0
333,1,6,4,3,2,1
1280,1,7,6,0,0,1
776,2,1,4,1,6,1
1470,1,1,5,0,3,0
1797,1,18,6,3,0,0
1434,2,4,6,1,1,0
1018,1,10,5,3,6,1
1758,1,8,1,6,1,1
1672,2,17,3,6,3,0
1457,2,10,4,2,2,0
1769,2,17,4,0,1,1
1539,2,4,1,6,2,0
1755,2,15,6,3,0,1
487,2,7,6,3,4,0
1009,1,11,6,0,2,1
315,2,17,6,6,2,0
368,2,2,4,4,4,0
495,1,18,6,0,6,1
1834,2,11,6,0,2,1
1902,2,6,3,6,0,0
726,1,19,6,0,1,0
1049,2,9,2,2,0,1
1069,2,7,4,0,6,0
1672,2,16,1,3,2,1
1384,2,13,4,0,3,0
1871,2,6,5,2,2,1
1966,2,5,3,0,0,0
785,1,7,1,1,1,0
168,1,15,3,3,6,1
450,2,15,2,0,0,1
465,2,9,6,0,0,0
802,1,2,5,2,1,0
1855,2,20,6,2,0,0
1621,1,7,1,4,0,0
194,1,12,5,1,3,0
1085,2,12,5,6,6,1
730,2,5,3,1,2,0
714,1,15,3,3,0,0
972,2,19,1,2,4,0
1558,1,17,3,0,0,0
332,1,5,5,4,0,0
1955,1,2,3,0,1,1
523,2,9,6,0,1,0
1889,2,8,6,0,1,0
602,1,9,3,0,0,0
1683,2,18,6,1,3,1
1170,2,20,4,0,0,1
742,1,19,4,0,0,0
1349,1,13,2,0,2,0
1600,2,10,1,3,4,0
241,1,3,5,1,2,0
369,1,17,6,0,4,1
950,2,9,4,3,0,0
779,2,3,3,3,0,0
109,1,8,5,3,4,1
1461,1,8,6,0,6,0
1053,1,10,3,4,4,1
48,1,2,3,2,0,0
728,2,2,6,1,0,0
436,2,17,4,1,0,0
1612,1,11,2,3,1,0
1007,2,7,2,0,0,0
1436,1,17,2,2,6,0
1452,1,5,1,4,1,0
1138,1,17,2,6,4,0
320,2,8,5,3,4,0
840,2,17,1,1,6,1
56,1,10,1,3,2,1
1731,1,5,3,3,2,0
1747,2,7,3,6,3,0
1221,2,13,1,3,1,0
546,2,18,6,1,2,1
1665,2,10,5,1,3,0
149,1,2,5,6,0,0
766,2,17,5,0,2,1
1543,1,8,2,6,0,1
657,1,14,4,4,4,0
144,2,10,6,3,6,0
963,2,20,2,0,3,1
874,1,14,1,3,0,0
1228,2,7,6,0,0,1
1215,1,16,4,1,0,1
1560,2,12,3,1,6,1
177,2,13,4,2,0,0
1588,1,8,2,0,2,0
1853,2,8,3,6,3,0
1235,1,4,6,0,2,0
1938,1,20,4,1,0,1
1320,1,12,6,6,6,0
1862,1,15,4,6,3,0
646,1,2,6,4,4,1
833,1,10,2,1,4,0
399,1,16,1,2,6,1
1452,2,3,5,2,2,1
1029,2,6,3,6,3,1
470,1,20,1,1,3,0
571,2,3,4,0,4,0
42,1,9,5,4,1,0
1689,2,1,5,2,4,0
1962,2,17,6,2,1,0
290,2,4,6,1,6,1
363,1,17,3,2,0,0
1384,1,5,3,6,3,0
1679,2,7,3,1,0,0
171,1,14,2,3,2,0
958,2,15,4,2,6,0
81,2,2,3,6,0,0
1379,2,4,4,0,1,0
1014,2,9,5,0,0,0
587,2,4,3,0,1,1
1457,1,19,2,3,4,0
1504,1,7,1,0,1,1
368,2,16,5,6,6,0
1926,1,6,4,1,6,0
1385,2,15,1,1,4,0
1303,1,13,3,0,4,0
927,1,13,6,0,3,0
729,2,18,5,2,3,0
770,1,4,6,1,1,1
563,1,4,3,4,2,1
1434,1,8,4,4,2,0
235,1,19,3,0,1,0
1731,2,9,4,3,6,0
1726,2,11,6,4,4,0
539,1,20,6,0,0,1
924,1,10,3,2,3,0
615,2,2,1,6,0,0
1817,1,6,5,3,1,1
1178,2,16,4,4,1,0
685,1,14,6,4,1,0
1894,2,1,6,0,0,1
1374,1,5,2,0,0,0
776,1,4,3,3,2,1
1458,1,2,3,0,1,0
601,1,19,4,3,3,0
1008,1,17,2,0,2,0
1613,2,12,3,6,4,1
1529,2,3,6,0,0,1
1717,2,3,5,6,6,0
954,2,7,4,4,2,0
164,1,6,3,3,0,1
1097,2,19,1,3,0,0
720,2,1,6,0,6,0
805,1,1,1,6,0,1
1398,2,15,4,1,2,0
356,1,14,1,0,0,0
1201,2,18,1,1,2,1
599,2,14,4,0,0,0
1458,1,14,6,4,1,1
890,1,17,3,3,0,0
747,1,15,1,1,3,0
1758,1,16,5,3,0,0
335,1,19,5,3,0,0
75,1,17,1,6,0,1
1791,1,16,5,1,6,0
1116,2,5,3,4,1,0
119,1,8,4,2,2,0
989,1,19,3,4,1,1
999,2,2,3,0,0,0
744,2,14,5,1,0,0
806,2,14,5,6,4,0
1289,1,10,1,0,3,1
608,1,7,3,4,4,1
767,1,15,5,4,3,0
686,1,13,6,1,1,1
886,2,13,1,4,0,1
790,1,10,6,6,6,0
212,2,9,5,4,4,0
1101,1,5,6,1,0,0
151,2,12,4,0,2,0
1647,1,8,4,0,1,0
1314,2,1,5,3,3,0
1726,2,3,2,4,0,0
812,1,18,1,0,4,0
544,2,3,1,4,0,0
78,2,9,2,4,1,0
1880,2,20,3,3,1,0
961,1,10,3,4,6,0
1338,1,13,6,2,6,0
159,1,13,4,1,6,0
1186,2,13,3,0,3,1
1019,2,17,3,6,0,1
1789,1,7,6,0,4,1
727,2,10,4,4,1,0
490,2,10,4,6,0,1
40,2,9,5,0,4,0
37,1,20,2,3,2,0
960,2,20,3,6,1,0
412,2,16,6,0,0,0
1015,2,5,3,4,1,0
782,2,6,5,4,4,1
1030,2,12,6,3,4,0
1158,1,13,3,1,3,0
1623,2,2,5,1,0,0
1926,1,13,1,0,3,0
1596,1,17,3,4,0,0
1719,1,4,2,6,1,0
343,1,17,4,6,2,0
1359,2,6,1,4,3,0
738,1,3,6,1,3,0
821,2,5,4,1,0,0
1980,2,9,3,4,0,1
276,2,20,4,6,0,0
1712,1,19,5,0,4,1
591,2,13,2,4,4,0
1260,2,10,1,6,2,0
1627,1,19,1,6,0,0
1495,1,17,5,2,3,0
850,2,1,3,0,0,0
1712,2,8,3,2,3,0
1036,2,9,2,6,4,0
1951,1,17,4,6,0,0
1441,1,2,2,6,0,0
1886,2,11,3,0,0,1
39,2,10,6,3,4,0
1098,2,17,4,6,6,0
63,2,20,6,6,3,0
1741,1,9,5,0,4,1
1204,2,3,5,4,0,1
385,2,12,4,6,4,0
656,1,11,3,1,0,0
858,1,20,1,0,1,0
1035,2,20,2,3,6,1
54,1,7,1,4,6,0
701,2,11,2,0,1,0
1976,1,7,4,6,1,1
237,2,2,2,0,0,0
317,2,18,5,6,3,0
949,1,1,6,4,0,1
400,2,8,5,3,6,0
998,1,1,6,2,0,0
1401,1,19,6,0,0,1
997,2,16,3,0,0,0
694,2,8,5,3,0,1
1648,1,9,2,3,1,0
855,1,15,3,0,0,0
368,2,3,2,6,0,0
782,1,9,6,0,4,1
1272,1,11,5,3,2,0
148,1,15,3,0,0,0
638,1,18,1,1,2,0
356,2,11,1,0,1,1
1190,1,18,6,6,3,0
1070,2,20,3,6,0,0
864,1,7,6,3,3,0
1419,2,12,2,0,4,1
376,2,10,2,1,0,1
390,2,12,1,0,1,0
809,2,7,1,1,0,0
1761,1,11,4,1,1,1
876,2,13,4,3,1,1
249,1,10,1,2,2,1
377,1,4,4,2,0,1
259,2,15,4,6,3,0
1386,1,8,5,6,0,0
1211,2,16,1,2,2,0
1965,1,4,6,3,2,0
1404,1,20,2,4,4,0
851,2,12,3,0,3,0
407,2,13,6,6,1,0
404,2,19,3,1,1,0
895,2,2,5,0,4,0
990,2,18,6,0,2,0
659,2,4,1,3,3,1
893,2,19,1,0,0,0
1642,1,8,6,2,6,1
1288,1,2,4,4,0,1
222,2,12,4,0,4,1
1962,2,12,3,4,1,0
1511,1,17,4,0,0,0
1647,2,17,2,0,0,0
15,1,16,1,6,4,1
1808,1,15,4,4,4,1
953,2,2,3,2,3,0
350,1,2,3,0,6,0
570,1,19,4,2,0,0
115,2,14,3,0,1,0
721,2,8,6,0,6,1
1021,1,8,5,0,6,1
798,1,2,4,3,4,1
1887,1,13,4,3,3,0
1243,2,15,5,4,0,0
303,2,4,1,2,0,0
1244,1,20,1,3,0,0
904,2,13,1,4,6,0
92,2,18,2,3,3,0
1861,2,17,4,3,6,1
1526,2,6,4,1,0,0
81,1,2,4,2,0,0
501,1,14,4,2,4,0
1650,1,7,2,6,6,0
317,2,20,4,0,4,1
1504,1,5,3,1,4,0
1624,1,11,2,0,6,1
1000,2,8,5,4,0,0
1166,1,9,6,2,2,0
1403,2,12,6,0,1,1
1957,2,13,6,0,2,0
1576,2,4,2,0,0,0
1235,1,15,5,0,0,0
1484,1,8,1,4,4,0
445,1,6,5,6,6,0
490,2,6,1,0,2,0
685,2,13,2,4,3,0
895,2,20,3,0,3,0
292,2,9,5,3,2,0
1310,1,2,6,6,6,0
711,2,12,4,4,0,1
1166,2,17,1,1,4,0
1947,1,3,1,1,1,1
1980,2,7,3,4,3,1
1881,2,14,5,2,0,0
498,1,11,3,2,1,1
78,2,10,5,0,3,1
1339,2,11,2,6,4,0
672,1,6,4,0,0,1
899,2,1,6,6,3,1
1975,2,11,4,0,2,0
1318,1,12,4,4,1,0
567,2,11,1,1,2,1
49,2,8,5,1,4,0
830,1,20,1,3,4,0
700,1,16,5,3,1,0
502,2,19,5,2,0,1
980,2,4,3,3,3,0
1895,2,8,2,0,4,0
608,2,14,1,3,2,0
636,2,8,1,4,4,1
1952,1,14,2,4,0,0
376,2,20,1,4,0,0
1624,2,1,6,1,0,1
1819,2,2,5,1,6,0
384,1,15,2,0,0,0
21,1,15,1,4,4,0
1912,1,9,6,0,0,0
1253,1,1,1,4,6,1
553,1,5,5,0,0,1
1620,2,6,5,4,4,0
249,1,20,1,0,6,0
309,1,13,5,0,4,0
1099,2,20,5,3,6,0
44,1,10,3,1,0,0
510,2,2,1,1,0,0
1894,1,19,1,3,1,0
848,2,10,2,6,1,0
1484,2,16,1,0,6,1
173,2,14,3,6,1,0
346,2,3,5,4,6,0
1406,2,13,5,6,1,1
743,2,14,2,0,4,0
1426,2,10,6,6,1,0
1755,1,13,5,0,3,1
899,1,1,4,3,4,1
217,1,6,1,6,0,1
977,2,4,5,0,2,0
209,1,14,1,0,3,0
1160,1,19,6,2,0,1
315,1,5,4,3,3,0
1648,1,2,1,6,3,0
368,1,2,4,0,2,1
1250,2,4,3,0,6,0
1020,2,2,5,4,2,0
1532,2,17,5,0,0,1
90,2,7,5,1,6,0
1618,1,11,6,6,0,0
1994,1,17,4,6,3,1
1996,2,6,6,4,3,1
8,1,6,2,0,6,0
1545,1,8,3,1,0,0
84,1,9,5,4,4,0
1433,1,4,6,1,0,0
188,2,8,2,4,0,0
1165,1,19,4,3,0,0
1948,2,9,6,6,0,0
642,2,1,6,4,2,0
724,1,5,2,1,4,0
914,1,12,5,1,0,0
1122,2,10,2,2,6,0
568,1,13,3,3,0,1
189,1,13,5,3,2,1
1392,1,2,3,3,6,0
1389,2,16,2,0,2,0
1157,2,13,2,2,0,0
1060,2,15,1,1,6,0
224,2,4,2,2,3,1
1922,1,11,2,0,6,0
1467,1,15,4,2,2,0
1691,2,2,1,0,6,0
749,1,12,5,3,3,0
713,1,16,4,2,1,0
1925,1,15,4,2,0,1
802,2,18,4,6,2,1
1106,1,5,1,0,1,0
1277,2,1,6,0,2,0
1268,1,5,1,2,2,1
622,2,20,1,3,0,0
698,1,19,3,1,0,0
1003,2,3,2,2,4,0
28,2,5,3,1,3,1
742,2,18,6,0,6,0
624,1,2,1,4,0,1
10,2,13,2,3,3,0
1803,1,16,1,0,4,0
38,1,2,3,6,2,0
64,1,20,6,4,4,0
99,1,16,1,4,2,0
1167,2,13,1,6,4,0
345,2,14,1,2,4,0
408,2,15,1,0,6,0
1551,2,18,6,3,2,0
1656,2,13,5,6,4,1
315,1,16,4,4,1,1
972,1,17,5,0,0,0
1610,1,6,4,0,2,0
1815,2,7,3,0,2,1
14,2,20,1,0,2,1
729,2,16,5,6,3,1
335,2,12,2,2,0,1
835,1,15,2,3,1,1
1452,1,9,6,6,4,1
672,1,4,2,2,3,0
